dataset,filename,severity,spatial_score,global_cast_score,mean_delta_e,input_path,gt_path
LSUI,3076.jpg,Moderate,6.935584545135498,18.101430892944336,19.590608596801758,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3076.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3076.jpg
LSUI,3077.jpg,Mild,4.3470001220703125,23.575790405273438,24.163347244262695,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3077.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3077.jpg
LSUI,3078.jpg,Moderate,6.853799819946289,8.856080055236816,10.570022583007812,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3078.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3078.jpg
LSUI,3079.jpg,Mild,4.067289352416992,17.688793182373047,18.847694396972656,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3079.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3079.jpg
LSUI,3080.jpg,Mild,5.957526206970215,11.318514823913574,13.362306594848633,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3080.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3080.jpg
LSUI,3081.jpg,Severe,9.217418670654297,20.453702926635742,21.380718231201172,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3081.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3081.jpg
LSUI,3082.jpg,Moderate,6.9391865730285645,12.339505195617676,14.725824356079102,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3082.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3082.jpg
LSUI,3083.jpg,Mild,2.924832344055176,28.17384910583496,28.5509090423584,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3083.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3083.jpg
LSUI,3084.jpg,Mild,4.552121639251709,15.364409446716309,16.498188018798828,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3084.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3084.jpg
LSUI,3085.jpg,Severe,9.862863540649414,14.135947227478027,15.400421142578125,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3085.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3085.jpg
LSUI,3086.jpg,Mild,5.685690402984619,12.66687297821045,15.118684768676758,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3086.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3086.jpg
LSUI,3087.jpg,Moderate,6.733147621154785,9.846972465515137,11.770244598388672,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3087.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3087.jpg
LSUI,3088.jpg,Severe,8.201327323913574,17.208728790283203,18.028779983520508,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3088.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3088.jpg
LSUI,3089.jpg,Severe,8.129585266113281,20.18219566345215,20.649391174316406,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3089.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3089.jpg
LSUI,3090.jpg,Severe,9.679265022277832,17.22886848449707,17.761539459228516,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3090.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3090.jpg
LSUI,3091.jpg,Moderate,6.578815460205078,8.460763931274414,11.241080284118652,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3091.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3091.jpg
LSUI,3092.jpg,Mild,3.2940056324005127,16.756458282470703,17.322734832763672,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3092.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3092.jpg
LSUI,3093.jpg,Moderate,6.891269683837891,9.290432929992676,11.745116233825684,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3093.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3093.jpg
LSUI,3094.jpg,Moderate,6.705133438110352,16.239246368408203,17.412734985351562,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3094.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3094.jpg
LSUI,3095.jpg,Mild,5.067385196685791,17.96527099609375,18.79109764099121,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3095.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3095.jpg
LSUI,3096.jpg,Severe,7.991580486297607,13.291319847106934,13.977375984191895,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3096.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3096.jpg
LSUI,3097.jpg,Severe,13.504586219787598,21.3630428314209,25.087154388427734,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3097.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3097.jpg
LSUI,3098.jpg,Severe,8.75677490234375,20.259674072265625,22.13800048828125,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3098.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3098.jpg
LSUI,3099.jpg,Mild,5.805680274963379,8.725117683410645,11.870960235595703,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3099.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3099.jpg
LSUI,3100.jpg,Mild,5.398457050323486,9.364755630493164,11.01876449584961,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3100.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3100.jpg
LSUI,3997.jpg,Mild,5.321595191955566,14.964034080505371,16.291406631469727,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3997.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3997.jpg
LSUI,3998.jpg,Moderate,6.8684515953063965,16.146953582763672,16.880077362060547,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3998.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3998.jpg
LSUI,3999.jpg,Mild,4.660969257354736,23.138790130615234,23.679244995117188,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3999.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3999.jpg
LSUI,4000.jpg,Severe,8.925676345825195,22.442153930664062,23.555740356445312,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4000.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4000.jpg
LSUI,4001.jpg,Moderate,6.334118366241455,15.388798713684082,16.476634979248047,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4001.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4001.jpg
LSUI,4002.jpg,Mild,4.698115825653076,19.838882446289062,20.612070083618164,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4002.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4002.jpg
LSUI,4003.jpg,Moderate,7.518050670623779,15.099257469177246,16.172948837280273,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4003.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4003.jpg
LSUI,4004.jpg,Moderate,6.91425085067749,8.29617691040039,9.624704360961914,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4004.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4004.jpg
LSUI,4005.jpg,Moderate,7.142219066619873,15.34499740600586,17.237051010131836,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4005.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4005.jpg
LSUI,4006.jpg,Severe,8.204176902770996,15.676081657409668,17.128293991088867,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4006.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4006.jpg
LSUI,4007.jpg,Moderate,5.983578681945801,14.729853630065918,16.50284194946289,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4007.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4007.jpg
LSUI,4008.jpg,Moderate,7.077466011047363,18.620086669921875,19.566875457763672,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4008.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4008.jpg
LSUI,4009.jpg,Mild,3.8136162757873535,7.506557464599609,10.822925567626953,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4009.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4009.jpg
LSUI,4010.jpg,Moderate,7.371936321258545,15.23823070526123,16.555667877197266,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4010.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4010.jpg
LSUI,4011.jpg,Moderate,6.98835563659668,12.5950927734375,14.734903335571289,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4011.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4011.jpg
LSUI,4012.jpg,Mild,4.780290126800537,22.25597381591797,22.89469337463379,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4012.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4012.jpg
LSUI,4013.jpg,Mild,5.88251256942749,15.805686950683594,16.4742431640625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4013.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4013.jpg
LSUI,4014.jpg,Moderate,6.120448112487793,17.753408432006836,18.67340850830078,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4014.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4014.jpg
LSUI,4015.jpg,Mild,5.938263893127441,14.471076965332031,15.77011775970459,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4015.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4015.jpg
LSUI,4016.jpg,Moderate,7.021871089935303,10.043523788452148,11.400666236877441,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4016.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4016.jpg
LSUI,4017.jpg,Moderate,7.123383045196533,13.96138858795166,15.626194953918457,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4017.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4017.jpg
LSUI,4018.jpg,Severe,7.99863862991333,13.759520530700684,15.467063903808594,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4018.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4018.jpg
LSUI,4019.jpg,Mild,3.246859073638916,15.238759994506836,16.10267448425293,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4019.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4019.jpg
LSUI,4020.jpg,Moderate,7.858482837677002,14.815773963928223,16.522716522216797,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4020.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4020.jpg
LSUI,4021.jpg,Moderate,7.8203816413879395,11.833745956420898,14.784194946289062,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4021.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4021.jpg
LSUI,4022.jpg,Mild,2.4422860145568848,18.94681739807129,19.441368103027344,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4022.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4022.jpg
LSUI,4023.jpg,Mild,4.880586624145508,18.769512176513672,19.841777801513672,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4023.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4023.jpg
LSUI,4024.jpg,Mild,5.9804911613464355,19.349376678466797,20.292850494384766,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4024.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4024.jpg
LSUI,4025.jpg,Moderate,7.743285655975342,25.656177520751953,26.078571319580078,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4025.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4025.jpg
LSUI,4026.jpg,Moderate,7.060817241668701,25.134798049926758,25.791765213012695,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4026.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4026.jpg
LSUI,4027.jpg,Moderate,7.412188529968262,12.755745887756348,14.976593017578125,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4027.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4027.jpg
LSUI,4028.jpg,Moderate,6.671209812164307,31.16764259338379,31.52640724182129,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4028.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4028.jpg
LSUI,4029.jpg,Severe,8.336767196655273,15.328402519226074,16.817895889282227,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4029.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4029.jpg
LSUI,4030.jpg,Moderate,6.506617546081543,16.43471908569336,17.53557014465332,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4030.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4030.jpg
LSUI,4031.jpg,Mild,5.755914211273193,16.124343872070312,17.223487854003906,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4031.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4031.jpg
LSUI,4032.jpg,Mild,5.450655937194824,13.846315383911133,15.22547721862793,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4032.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4032.jpg
LSUI,4033.jpg,Moderate,7.377198219299316,19.701234817504883,21.259422302246094,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4033.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4033.jpg
LSUI,4034.jpg,Mild,4.9652252197265625,19.134096145629883,20.161998748779297,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4034.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4034.jpg
LSUI,4035.jpg,Moderate,6.737344741821289,12.898411750793457,13.977727890014648,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4035.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4035.jpg
LSUI,4036.jpg,Mild,5.713453769683838,18.04351234436035,18.796348571777344,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4036.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4036.jpg
LSUI,4037.jpg,Mild,2.854731798171997,24.45315170288086,25.00541114807129,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4037.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4037.jpg
LSUI,4038.jpg,Mild,4.230754852294922,14.040830612182617,15.9609956741333,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4038.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4038.jpg
LSUI,4039.jpg,Mild,4.053245544433594,14.675558090209961,15.950884819030762,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4039.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4039.jpg
LSUI,4040.jpg,Severe,8.63021183013916,17.159088134765625,18.23834228515625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4040.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4040.jpg
LSUI,4041.jpg,Moderate,6.68104887008667,9.092073440551758,11.538019180297852,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4041.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4041.jpg
LSUI,4042.jpg,Mild,3.945629596710205,35.41328048706055,35.570899963378906,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4042.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4042.jpg
LSUI,4043.jpg,Mild,5.8959245681762695,12.724279403686523,14.5973482131958,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4043.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4043.jpg
LSUI,4044.jpg,Mild,5.618427753448486,16.624887466430664,17.883569717407227,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4044.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4044.jpg
LSUI,4045.jpg,Mild,4.738607406616211,17.29617691040039,18.29273796081543,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4045.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4045.jpg
LSUI,4046.jpg,Moderate,7.249732971191406,14.200021743774414,15.85118579864502,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4046.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4046.jpg
LSUI,4047.jpg,Mild,4.409542083740234,24.317073822021484,24.894054412841797,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4047.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4047.jpg
LSUI,4048.jpg,Moderate,6.046258926391602,20.213685989379883,21.2797908782959,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4048.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4048.jpg
LSUI,4049.jpg,Moderate,6.017709255218506,20.736888885498047,21.784408569335938,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4049.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4049.jpg
LSUI,4050.jpg,Mild,4.853328704833984,15.48617935180664,16.773761749267578,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4050.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4050.jpg
LSUI,4051.jpg,Mild,5.304409980773926,10.215516090393066,11.898564338684082,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4051.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4051.jpg
LSUI,4052.jpg,Moderate,6.729787349700928,11.112714767456055,12.108268737792969,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4052.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4052.jpg
LSUI,4053.jpg,Severe,9.078924179077148,14.219295501708984,15.537574768066406,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4053.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4053.jpg
LSUI,4054.jpg,Mild,3.721860885620117,14.849343299865723,16.04395866394043,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4054.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4054.jpg
LSUI,4055.jpg,Moderate,7.636536598205566,10.222601890563965,13.629703521728516,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4055.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4055.jpg
LSUI,4056.jpg,Moderate,7.737483978271484,21.14398956298828,21.817737579345703,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4056.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4056.jpg
LSUI,4057.jpg,Moderate,6.967933654785156,15.271894454956055,16.80963706970215,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4057.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4057.jpg
LSUI,4058.jpg,Mild,5.898067474365234,19.010570526123047,20.342893600463867,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4058.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4058.jpg
LSUI,4059.jpg,Mild,5.378448009490967,15.599213600158691,16.30282211303711,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4059.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4059.jpg
LSUI,4060.jpg,Severe,8.881986618041992,13.867496490478516,15.184610366821289,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4060.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4060.jpg
LSUI,4061.jpg,Moderate,6.848423480987549,20.00066375732422,20.718429565429688,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4061.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4061.jpg
LSUI,4062.jpg,Mild,2.7296559810638428,24.363075256347656,24.671072006225586,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4062.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4062.jpg
LSUI,4063.jpg,Moderate,7.768253803253174,9.878732681274414,12.800414085388184,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4063.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4063.jpg
LSUI,4064.jpg,Severe,8.105140686035156,20.178302764892578,20.638301849365234,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4064.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4064.jpg
LSUI,4065.jpg,Moderate,7.487331390380859,13.315511703491211,15.213878631591797,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4065.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4065.jpg
LSUI,4066.jpg,Severe,8.075384140014648,13.767438888549805,16.446256637573242,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4066.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4066.jpg
LSUI,4067.jpg,Mild,5.318682670593262,18.69534683227539,19.06209373474121,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4067.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4067.jpg
LSUI,4068.jpg,Moderate,6.202587604522705,18.730514526367188,19.427860260009766,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4068.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4068.jpg
LSUI,4069.jpg,Severe,8.289628028869629,15.628884315490723,17.65618896484375,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4069.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4069.jpg
LSUI,4070.jpg,Severe,8.52232837677002,23.004905700683594,23.756380081176758,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4070.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4070.jpg
LSUI,4071.jpg,Moderate,6.690062046051025,17.296812057495117,18.589508056640625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4071.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4071.jpg
LSUI,4072.jpg,Mild,5.5016093254089355,21.453657150268555,22.210416793823242,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4072.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4072.jpg
LSUI,4073.jpg,Mild,5.941733360290527,15.680830955505371,16.755823135375977,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4073.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4073.jpg
LSUI,4074.jpg,Mild,5.354857444763184,20.291532516479492,21.28539276123047,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4074.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4074.jpg
LSUI,4075.jpg,Mild,5.51508903503418,20.33832359313965,21.2426815032959,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4075.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4075.jpg
LSUI,4076.jpg,Moderate,7.060521125793457,21.135997772216797,21.869586944580078,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4076.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4076.jpg
LSUI,4077.jpg,Moderate,6.5237250328063965,15.751272201538086,16.99139976501465,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4077.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4077.jpg
LSUI,4078.jpg,Severe,8.87435245513916,6.698413372039795,8.283980369567871,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4078.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4078.jpg
LSUI,4079.jpg,Moderate,6.3091139793396,18.250139236450195,19.735902786254883,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4079.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4079.jpg
LSUI,4080.jpg,Mild,5.797423362731934,7.867305755615234,8.925324440002441,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/4080.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/4080.jpg
